product_id;product_name;product_description;product_isbn;product_quantity;product_retail_price;product_price;product_image_small;product_image_medium;product_image_large;product_main_category;product_sub_category_1;product_sub_category_2;product_other_category;product_condition;product_color_choices;product_size_choices;product_other_choices;product_weight;product_length;product_width;product_height;related_products
2047;Music: Candan Ercetin - Aman Doktor / CD (Muzik: Candan Erçetin - Aman Doktor / CD);Artist (Sarkici): Candan Erçetin (Candan Ercetin)<p>Album (Album): Aman Doktor <p>Production Year (Yapim Yili): 2005 <p>Music Type(Muzik Tipi): Pop <p>CREDITS (KREDILER): <p>Production (Yapim): DMC Müzik <p>Distribution by: DMC Müzik <p>Production by (Produktor): N/A <p>SONGS & DURATION (SARKILAR & SURELERI): <p>1.  Aman Doktor<p>2.  Bir Dalda Iki Kiraz / Sallasana<p>3.  Dar&#305~ld&#305~n M&#305~ Gülüm Bana<p>4.  Indim Havuz Bas&#305~na<p>5.  Küçük Yasta Ald&#305~m Saz&#305~ Elime<p>6.  Zeytinyaðl&#305~ Yiyemem Aman<p>7.  Telgraf&#305~n Tellerine Kuslar M&#305~ Konar<p>8.  Ada Sahillerinde Bekliyorum<p>9.  Kadifeden Kesesi<p>10.  Kalenin Bedenleri<p>11.  Izmir'in Kavaklar&#305~<p>12.  Çad&#305~r&#305~m&#305~n Üstüne / Sürüverin Cezveler Kaynas&#305~n<p>13.  Indim Havuz Bas&#305~na (Versiyon.2)<p>© All rights reserved. (Her hakk&#305~ sakl&#305~d&#305~r.) ;DMC-8697407053375;50;12.99;10.99;images/product/Aman_Doktor-Candan_Ercetin-T.jpg;images/product/Aman_Doktor-Candan_Ercetin-Q.jpg;images/product/Aman_Doktor-Candan_Ercetin-Z.jpg;Music & Movies (Muzik ve Film);CD (Music);;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Music & Movies (Muzik & Film);New;;;;5.00;0;0;0;1684,519;
2049;Music: Adnan Senses-Klasikleri: 1976-2006/Cassette (Muzik: Adnan &#350~enses-Klasikleri: 1976-2006/;Artist: Adnan Senses (Adnan &#350~enses) <p>Album (Albüm): Adnan &#350~enses-Klasikleri: 1976-2006<p>Production Year (Yapm Y&#305~l&#305~): 2006 <p>Music Type (Müzik Tipi): Arabesque (Arabesk) <p>CREDITS (KREDILER): <p>Production (Yap&#305~m): Fono Müzik <p>Distribution by (Da&#287~&#305~t&#305~m): Fono Müzik <p>Production by (Prodüktör): N/A <p>SONGS & DURATION (&#350~ARKILAR & SÜRELERI): <p>1.  Ak Dü&#351~tü Saçlar&#305~ma<p>2.  Doldur Meyhaneci<p>3.  Neden Saçlar&#305~n Beyazlam&#305~&#351~ Arkada&#351~<p>4.  Duman Oldum<p>5.  Kader<p>6.  Sen miydin<p>7.  Bana Herþey Seni Hat&#305~rlat&#305~yor<p>8.  Eski Dostlar<p>9.  Çok Üzgünsün Arkada&#351~<p>10.  Dost Bildiklerim<p>11.  Yorgunum<p>12.  K&#305~rm&#305~z&#305~y&#305~ Severler<p>13.  Limoncu (Çalpara)<p>14.  Sen Dünyalar Güzeli<p>15.  Kara Ali<p>16.  Sulukule<p>17.  &#350~opar&#305~m<p>18.  Selam Söyle Babana<p>19.  Yama Yama<p>20.  Bizim Mahalle<p>© All rights reserved. (Her hakk&#305~ sakl&#305~d&#305~r.) ;FONO MUSIC-CS;50;8.99;7.99;images/product/Adnan_Senses_Klasikleri-1976-2006-T.jpg;images/product/Adnan_Senses_Klasikleri-1976-2006-Q.jpg;images/product/Adnan_Senses_Klasikleri-1976-2006-Q.jpg;Music & Movies (Muzik ve Film);CD (Music);;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Music & Movies (Muzik & Film);New;;;;4.00;0;0;0;2048;
2121;Books-Turkish (Kitaplar-Türkçe): National Geographic,Turkey-April, 2005 (Türkiye-Nisan 2005);Author (Yazar): National Geographic Society<p>Type (Konu): Magazines (Dergiler) <p>ISBN: N/A <p>Number of Pages (Sayfa Say&#305~s&#305~): N/A<p>Translator (Çevirmen): Dogu&#351~ Yay&#305~nc&#305~l&#305~k <p>Publisher (Matbaa): Dogu&#351~ Yay&#305~n&#305~c&#305~l&#305~k <p>Publishing Date (Basim Tarihi): Apr.(Nisan) 2005<p>Contents (Icindekiler): <br>• Zamanda Unutulan &#304~nsanlar <br>• Aile Ba&#287~lar&#305~ <br>• Katil Pe&#351~inde<br>• Abydos<br>• Roket<br>• Myanmar'&#305~n Deniz Çingeneleri<br>• Madagaskar'&#305~n Cennet Sinekkapanlar&#305~<br>• Geni&#351~ Aç&#305~: Sava&#351~ ve Onur, Gelibolu<br>• Posta Kodu: Yüksekova<br>• Dergi Ek: 9 S&#305~cak Nokta 2. Yenice Ormanlar&#305~<p>© All rights reserved. (Her hakki saklidir.) ;NGS-TR-APRIL 05;50;6.99;5.99;images/product/NG-Nisan-2005-TR-T.jpg;images/product/NG-Nisan-2005-TR-Q.jpg;images/product/NG-Nisan-2005-TR-Q.jpg;Others (Digerleri);Books (Kitaplar);Magazines (Dergiler);Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Books (Kitaplar);New;;;;5.00;0;0;0;;
2051;Music: Erol Evgin - Iste Oyle Bir Sey / CD (Muzik: Erol Evgin - I&#351~te Öyle Bir &#350~ey  / CD);Artist (Müzisyen): Erol Evgin<p>Album (Albüm): Iste Oyle Birsey (I&#351~te Öyle Bir &#350~ey)<p>Production Year (Yapim Y&#305~l&#305~): 2005 <p>Music Type(Müzik Tipi): Pop <p>CREDITS (KREDILER): <p>Production (Yap&#305~m): EMI / Kent <p>Distribution by: DMC Müzik <p>Production by (Produktor): N/A <p>SONGS & DURATION (SARKILAR & SURELERI): <p>1.  Sevdan Olmasa<p>2.  I&#351~te Öyle Bir &#350~ey<p>3.  Bir de Bana Sor<p>4.  Içimdeki F&#305~rt&#305~na<p>5.  Etme Eyleme<p>6.  Söyle Can&#305~m<p>7.  Ald&#305~m Ba&#351~&#305~m&#305~ Gidiyorum<p>8.  Hep Böyle Kal<p>9.  Yine de Güzeldir Ya&#351~amak<p>10.  Can&#305~m Kurban<p>11.  Olmaz Olsun Böylesi<p>12.  Bizim Tango<p>13.  Sen Halimden Anlars&#305~n<p>14.  Bende mi Kabahat<p>15.  Istanbul &#350~ehri<p>16.  Umut<p>17.  Ayr&#305~ Dünyalar<p>18.  Sen Benimsin<p>19.  Kader Utans&#305~n<p>20.  Turnay&#305~ Gözünden Vurdum<p>21.  Söyle Can&#305~m <p>© All rights reserved. (Her hakk&#305~ sakl&#305~d&#305~r.) ;EMI/Kent-0094634352727;50;12.99;11.99;images/product/Erol_Evgin-Iste_Oyle_Birsey-T.jpg;images/product/Erol_Evgin-Iste_Oyle_Birsey-Q.jpg;images/product/Erol_Evgin-Iste_Oyle_Birsey-Z.jpg;Music & Movies (Muzik ve Film);CD (Music);;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Music & Movies (Muzik & Film);New;;;;5.00;0;0;0;;
2052;Music: Erol Evgin - Iste Oyle Bir Sey / Cassette (Muzik: Erol Evgin - I&#351~te Öyle Bir &#350~ey /;Artist (Müzisyen): Erol Evgin<p>Album (Albüm): Iste Oyle Birsey (I&#351~te Öyle Bir &#350~ey)<p>Production Year (Yapim Y&#305~l&#305~): 2005 <p>Music Type(Müzik Tipi): Pop <p>CREDITS (KREDILER): <p>Production (Yap&#305~m): EMI / Kent <p>Distribution by: DMC Müzik <p>Production by (Produktor): N/A <p>SONGS & DURATION (SARKILAR & SURELERI): <p>1.  Sevdan Olmasa<p>2.  I&#351~te Öyle Bir &#350~ey<p>3.  Bir de Bana Sor<p>4.  Içimdeki F&#305~rt&#305~na<p>5.  Etme Eyleme<p>6.  Söyle Can&#305~m<p>7.  Ald&#305~m Ba&#351~&#305~m&#305~ Gidiyorum<p>8.  Hep Böyle Kal<p>9.  Yine de Güzeldir Ya&#351~amak<p>10.  Can&#305~m Kurban<p>11.  Olmaz Olsun Böylesi<p>12.  Bizim Tango<p>13.  Sen Halimden Anlars&#305~n<p>14.  Bende mi Kabahat<p>15.  Istanbul &#350~ehri<p>16.  Umut<p>17.  Ayr&#305~ Dünyalar<p>18.  Sen Benimsin<p>19.  Kader Utans&#305~n<p>20.  Turnay&#305~ Gözünden Vurdum<p>21.  Söyle Can&#305~m <p>© All rights reserved. (Her hakk&#305~ sakl&#305~d&#305~r.) ;EMI/Kent-0094634352727-KASET;50;7.99;6.99;images/product/Erol_Evgin-Iste_Oyle_Birsey-T.jpg;images/product/Erol_Evgin-Iste_Oyle_Birsey-Q.jpg;images/product/Erol_Evgin-Iste_Oyle_Birsey-Z.jpg;Music & Movies (Muzik ve Film);CD (Music);;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Music & Movies (Muzik & Film);New;;;;6.00;0;0;0;2051;
2053;Music: Nilufer - Karar Verdim / CD (Muzik: Nilüfer - Karar Verdim / CD);Artist (Müzisyen): Nilufer (Nilüfer)<p>Album (Albüm): Karar Verdim<p>Production Year (Yapim Y&#305~l&#305~): 2005 <p>Music Type(Müzik Tipi): Pop <p>CREDITS (KREDILER): <p>Production (Yap&#305~m): Seyhan Müzik<p>Distribution by: N/A<p>Production by (Produktor): N/A <p>SONGS & DURATION (SARKILAR & SURELERI): <p>1.  Karar Verdim<p>2.  A&#351~k<p>3.  Ho&#351~una Gider mi<p>4.  Unutmuyor Sevdan<p>5.  Hayalime B&#305~rak<p>6.  Hüzün<p>7.  Kaderin Oyunu<p>8.  Ans&#305~z&#305~n<p>9.  Ucuz Atlatt&#305~m<p>10.  Kolayc&#305~s&#305~n<p>11.  Ilk Göz A&#287~r&#305~s&#305~<p>© All rights reserved. (Her hakk&#305~ sakl&#305~d&#305~r.) ;SEYHAN-MUZIK;50;12.99;11.99;images/product/Nilufer-Karar_Verdim-T.jpg;images/product/Nilufer-Karar_Verdim-Q.jpg;images/product/Nilufer-Karar_Verdim-Q.jpg;Music & Movies (Muzik ve Film);CD (Music);;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Music & Movies (Muzik & Film);New;;;;6.00;0;0;0;413;
2054;Meat Products: Baktat Soujouk Hot-1.1lbs. (Et Urunleri: Baktat Sucuk Acili-500gr.);Info (Bilgi): Traditional Turkish Fermented spicy sausage of pure beef meat, with a mild touch of tasty spices from Asia Minor. A good companion for all spirit-drinks, in slices. Best with eggs in pan, as an alternative for "bacon and eggs" at breakfast. Also very delicious when toasted in bred with a thin slice of cheddar cheese.<p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): N/A<p>Weight (Agirlik): 18 oz. (500 grams) ;YC-BT-SJK100;50;11.99;8.99;images/product/Baktat-Sucuk-Hot-T.jpg;images/product/Baktat-Sucuk-Hot-Q.jpg;images/product/Baktat-Sucuk-Hot-Z.jpg;Meat Products (Et Urunleri);Soujouk (Sucuk);;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Meat Products (Et Urunleri);New;;;;9.00;0;0;0;718,923,2055;
2055;Meat Products: Baktat Soujouk Mild-1.1lbs. (Et Urunleri: Baktat Sucuk Hafif Acili-500gr.);Info (Bilgi): Traditional Turkish Fermented spicy sausage of pure beef meat, with a mild touch of tasty spices from Asia Minor. A good companion for all spirit-drinks, in slices. Best with eggs in pan, as an alternative for "bacon and eggs" at breakfast. Also very delicious when toasted in bred with a thin slice of cheddar cheese. <p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): N/A <p>Weight (Agirlik): 18 oz. (500 grams);YC-BT-SJK102;50;11.99;9.99;images/product/Baktat_Kangal_Sucuk-Mild-T.jpg;images/product/Baktat_Kangal_Sucuk-Mild-Q.jpg;images/product/Baktat_Kangal_Sucuk-Mild-Z.jpg;Meat Products (Et Urunleri);Soujouk (Sucuk);;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Meat Products (Et Urunleri);New;;;;9.00;0;0;0;2054,312,1392;
2056;Dairy Products: Pinar Yogurt-2.2 lbs. (Sut urunleri: P&#305~nar Yo&#287~urt-1000gr);Ingredients (Icindekiler): N/ANutrition Facts per Serving (Besin &#336~&#287~eleri): <p>Weight (Agirlik): 35.27 oz. (1,000 gram) ;YC-PNR55YG;50;4.99;2.99;images/product/Pinar_Yogurt-T.jpg;images/product/Pinar_Yogurt-Q.jpg;images/product/Pinar_Yogurt-Z.jpg;Dairy Products (Sut Urunleri);Yogurt (Yogurt);;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Dairy Products (Sut Urunleri);New;;;;9.00;0;0;0;1703,277,1907;
2057;Dairy Products: Pinar Home Style Yogurt-2.2 lbs. (Sut urunleri: P&#305~nar Süzme Yo&#287~urt-1000gr;Ingredients (Icindekiler): N/A Nutrition Facts per Serving (Besin &#336~&#287~eleri): <p>Weight (Agirlik): 35.27 oz. (1,000 gram);YC-PNR65YG;48;5.99;3.49;images/product/Pinar_Suzme_Yogurt-T.jpg;images/product/Pinar_Suzme_Yogurt-Q.jpg;images/product/Pinar_Suzme_Yogurt-Q.jpg;Dairy Products (Sut Urunleri);Yogurt (Yogurt);;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Dairy Products (Sut Urunleri);New;;;;10.00;0;0;0;2056,1703,277;
2058;Dairy Products: Tahsildaroglu Pasteurized Butter Roll-8.8oz.(Sut urunleri: Tahsildaroglu Pastorize-;Ingredients (Icindekiler): Pesteurized milk cream, Culture. (Pastorize sut kremasi, Terayag kulturu.) <p>Weight (Agrlik): 17.5 oz. (500 gram);YC-TO505-250;50;4.99;3.49;images/product/Tahsildaroglu_Rulo_Tereyagi-T.jpg;images/product/Tahsildaroglu_Rulo_Tereyagi-Q.jpg;images/product/Tahsildaroglu_Rulo_Tereyagi-Z.jpg;Dairy Products (Sut Urunleri);Butter (Ya&#287~);;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Dairy Products (Sut Urunleri);New;;;;8.00;0;0;0;919,919,556;
2059;Beverages: Pinar Ayran - Yogurt Drink (Mesrubatlar: P&#305~nar Ayran);Tasteful yogurt drink from Pinar. (P&#305~nar'dan nefis ayran.) <p>Ingredients (Icindekiler): Pasteurized Milk, Pectin, Salt, Active Culture. (Pastorize Sut, Pektin, Tuz, Active Kultur.) <p>Info(Bilgi): Ayran has been one of the most popular drinks of the Turks since the discovery of Yogurt among the Turkish tribes in Central Asia. It is simply made by diluting yogurt with water. Some salt is added to taste. It not only accompanies any meal but is drunk as a refreshing drink by itself. <p>Nutirition Facts per Serving (Besin Ogeleri): N/A<p>Weight (Agirlik): 1.06 lbs. (473 gram);YC-PNR75AY;0;2.49;1.69;images/product/Pinar_Ayran-T.jpg;images/product/Pinar_Ayran-Q.jpg;images/product/Pinar_Ayran-Z.jpg;Beverages (Mesrubatlar);Cold (Soguk);;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Beverages (Mesrubatlar);New;;;;9.00;0;0;0;1516,1517;
2060;Pastes & Spreads: Tamek Paprika Paste-Hot-25.4oz.(Ezme & Surmeler: Tamek Biber Salcasi--720gr.);Ingredients (Icindekiler): Paprika Paste, Salt. (Biber Salcasi, Tuz.)<p>Nutrition Facts per Serving (Besin &#336~&#287~eleri):<p>Calories (Enerji): 5 kcal.<p>Total Fat (Toplam Yag): 0 g.<p>Sodium (Sodyum): 20 mg.<p>Total Carbohydrate (Toplam Karbonhdrat): 1 g.<p>Sugars (Sekerler): 0 g.<p>Protein (Protein): 0 g.<p>Weight (Agirlik): 25.4 oz.(720 grams);YC-TMK75P;50;3.99;2.99;images/product/Tamek-Aci-Biber-Salcasi-820gr-T.jpg;images/product/Tamek-Aci-Biber-Salcasi-820gr-Q.jpg;images/product/Tamek-Aci-Biber-Salcasi-820gr-Z.jpg;Pastes & Spreads (Ezme & Surmeler);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Pastes & Spreads (Ezme & Surmeler);New;;;;9.00;0;0;0;233,234,817;
2061;Canned Vegetables: Tamek Roasted Red Peppers-Hot (Konserve Sebzeler: Tamek Kozlenmis Kirmizi Biber-;Ingredients (Icindekiler): N/A<p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): N/A <p>Weight (Agirlik): 19.22 oz. (545 gram);YC-TMK95V;50;4.99;3.99;images/product/Tamek_Kozlenmis_Biber-680gr-T.jpg;images/product/Tamek_Kozlenmis_Biber-680gr-Q.jpg;images/product/Tamek_Kozlenmis_Biber-680gr-Z.jpg;Canned Vegetables (Konserve Sebzeler);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Canned Vegetables (Konserve Sebzeler);New;;;;9.00;0;0;0;774,809,835;
2062;Filo Dough: Baktat Spring Rolls-18 oz. (Yufkalar: Baktat Sigara Boregi-500gr.);Ingredients (Icindekiler): N/A<p>Nutrition Facts per Serving (Besin O&#287~leri): N/A<p>Weight (Agirlik): 18 oz. (500 grams);YC-BT85CB;50;7.99;5.99;images/product/Baktat-Sigara-Boregi-18oz-T.jpg;images/product/Baktat-Sigara-Boregi-18oz-Q.jpg;images/product/Baktat-Sigara-Boregi-18oz-Z.jpg;Filo Dough (Yufkalar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Filo Dough (Yufkalar);New;;;;9.00;0;0;0;;
2063;Filo Dough: Yoruk Spring Rolls w/ Cheese-15 pcs. (Yufkalar: Yoruk Peynirli Sigara Boregi-15 parca.);Ingredients (Icindekiler): N/A Nutrition Facts per Serving (Besin O&#287~leri): N/A Weight (Agirlik): 15 pieces (15 parca);YC-YRK85SB;0;7.99;4.99;images/product/Yoruk-Brand-Sigara-Borek-15pcs-T.jpg;images/product/Yoruk-Brand-Sigara-Borek-15pcs-Q.jpg;images/product/Yoruk-Brand-Sigara-Borek-15pcs-Z.jpg;Filo Dough (Yufkalar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Filo Dough (Yufkalar);New;;;;9.00;0;0;0;2062,1880;
2064;Canned Vegetables: Dardanel Grand Mediterrano Roasted Eggplants-Jar(Konserve Sebzeler: Kozlenmis Pa;Ingredients (Icindekiler): N/A<p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): <p> Weight (Agirlik): 9.52 oz. (270 gram);YC-DD0048;50;4.99;3.99;images/product/Dardanel_Grand-Med-Kozlenmis-Patlican-T.jpg;images/product/Dardanel_Grand-Med-Kozlenmis-Patlican-Q.jpg;images/product/Dardanel_Grand-Med-Kozlenmis-Patlican-Q.jpg;Canned Vegetables (Konserve Sebzeler);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Canned Vegetables (Konserve Sebzeler);New;;;;7.00;0;0;0;1318,825,1385;
2065;Preserves & Honey: Buram Flower Honey (Receller & Ballar: Buram Suzme Cicek Bali);Ingredients (Icindekiler): 100% pure strained flower honey. (%100 saf suzme cicek bali.) <p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): N/A<p>Weight (Agirlik): 16.4 oz. (465 gram);YC-BRMB100;50;6.99;5.89;images/product/Buram_Honey-T.jpg;images/product/Buram_Honey-Q.jpg;images/product/Buram_Honey-Z.jpg;Preserves & Honey (Receller & Ballar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Preserves & Honey (Receller & Ballar);New;;;;5.00;0;0;0;171,249,1375;
2066;Preserves & Honey: Buram Clover Honey (Receller & Ballar: Buram Petekli Bal);100% Pure Honeycomb (%100 Saf Ari Petegi Bali)<p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): N/A <p>Weight (Agirlik): 16.4 oz. (465 gram);YC-BRMB102;50;8.99;7.99;images/product/Buram_Honey-Comb-T.jpg;images/product/Buram_Honey-Comb-Q.jpg;images/product/Buram_Honey-Comb-Z.jpg;Preserves & Honey (Receller & Ballar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Preserves & Honey (Receller & Ballar);New;;;;5.00;0;0;0;171,2065,1377;
2067;Pickled Vegetables: Baktat Pickled Cabbage-3.55 lbs. (Tursular: Baktat Lahana Tursusu-1650gr.);Ingredients (Icindekiler): Cabbage, Water, Salt, Vinegar, Garlic, Antimicrobial Agent-Potassium Sorbate, Sodium Benzoate. (Lahana, Su, Tuz. Sirke, Sarimsak, Antimikobiyal-Potasyum Sorbat, Sodyum Benzoat.)<p>Weight (Agirlik): 56.79 oz. (1610 grams);YC-BT10T;50;5.99;5.89;images/product/Baktat_Lahana-Tursusu-T.jpg;images/product/Baktat_Lahana-Tursusu-Q.jpg;images/product/Baktat_Lahana-Tursusu-Z.jpg;Pickled Vegetables (Tursular);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Pickled Vegetables (Tursular);New;;;;12.00;0;0;0;223,1312,1316;
2068;Canned Vegetables: Baktat Red Beans-14.11oz.(Konserve Sebzeler: Baktat Kirmizi Fasulye Haslama-400g;Ingredients (Icindekiler): Red Beans, Water, Salt. (Haslanmis Kirmizi Fasulye, Su, Tuz.)<p>Weight (Agirlik): 14.11 oz. (400 gram);YC-BT10RED;50;2.49;1.99;images/product/Baktat-Red_Kidney-Beans-Haslama-T.jpg;images/product/Baktat-Red_Kidney-Beans-Haslama-Q.jpg;images/product/Baktat-White-Beans-Haslama-Z.jpg;Canned Vegetables (Konserve Sebzeler);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Canned Vegetables (Konserve Sebzeler);New;;;;6.00;0;0;0;270,272,271;
2069;Preserves & Honey: Baktat Cornelian Cherry Preserves (Receller & Ballar: Baktat Kizilcik Receli);Ingredients (Içindekiler): Sugar, cornelian cherries with kernel (45%), glucose, acidulant: citric acid, gelling agent: pectin. (Seker, Kizilcik-%45, Glikoz, Asitligi Duzenleyici-Sitrik Asit, Pektin.) <p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): N/A<p>Weight (Agirlik): 14 oz. (400 gram);YC-BT-G165;50;3.59;2.79;images/product/Baktat-Cornelian_Cherry_Preserve-T.jpg;images/product/Baktat-Cornelian_Cherry_Preserve-Q.jpg;images/product/Baktat-Cornelian_Cherry_Preserve-Z.jpg;Preserves & Honey (Receller & Ballar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Preserves & Honey (Receller & Ballar);New;;;;5.00;0;0;0;869,740,868;
2070;Preserves & Honey: Baktat Quince Preserves (Receller & Ballar: Baktat Ayva Receli);Ingredients (Icindekiler): Sugar, quinces (45%), acidulant: citric acid, glucose. (Seker, Ayva-%45, Glikoz, Asitligi Duzenleyici-Sitrik Asit.) <p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): N/A<p>Weight (Agirlik): 14 oz. (400 gram);YC-BT-G167;50;3.59;2.79;images/product/Baktat_Ayva-Receli-T.jpg;images/product/Baktat_Ayva-Receli-Q.jpg;images/product/Baktat_Ayva-Receli-Z.jpg;Preserves & Honey (Receller & Ballar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Preserves & Honey (Receller & Ballar);New;;;;5.00;0;0;0;523,686,239;
2071;Preserves & Honey: Baktat Watermelon Peel Preserves (Receller & Ballar: Baktat Karpuz Kabugu Receli;Ingredients (Icindekiler): Sugar, watermelons peel (45%), glucose, acidulant-citric acid, gelling agent-pectin. (Seker, Karpuz kabu&#287~u-%45, Glikoz, Asitligi Duzenleyici-Sitrik Asit, Pektin.) <p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): N/A<p>Weight (Agirlik): 14 oz. (400 gram);YC-BT-G169;50;3.59;2.79;images/product/Baktat-Karpuz_Kabugu_Receli-T.jpg;images/product/Baktat-Karpuz_Kabugu_Receli-Q.jpg;images/product/Baktat-Karpuz_Kabugu_Receli-Z.jpg;Preserves & Honey (Receller & Ballar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Preserves & Honey (Receller & Ballar);New;;;;5.00;0;0;0;2069,684,868;
2072;Preserves & Honey: Baktat Sour Cherry Preserves (Receller & Ballar: Baktat Visne Receli);Ingredients (Içindekiler): Sugar, sourcherry (45%), glucose, acidulant-citric acid, gelling agent-pectin. (Seker, Visne-%45, Glikoz, Asitligi Duzenleyici-Sitrik Asit.) <p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): N/A <p>Weight (Agirlik): 14 oz. (400 gram);YC-BT-G171;50;3.59;2.89;images/product/Baktat_Visne_Receli-T.jpg;images/product/Baktat_Visne_Receli-Q.jpg;images/product/Baktat_Visne_Receli-Z.jpg;Preserves & Honey (Receller & Ballar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Preserves & Honey (Receller & Ballar);New;;;;5.00;0;0;0;2070,2071,740;
2073;Preserves & Honey: Baktat Grapefruit Peel Preserves (Receller & Ballar: Baktat Greyfrut Kabugu Rece;Ingredients (Içindekiler): Sugar, sourcherry (45%), glucose, acidulant-citric acid, gelling agent-pectin. (Seker, Visne-%45, Glikoz, Asitligi Duzenleyici-Sitrik Asit.) <p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): N/A <p>Weight (Agirlik): 14 oz. (400 gram);YC-BT-G173;50;3.59;2.89;images/product/Baktat-Greyfrut_Kabugu_Receli-T.jpg;images/product/Baktat-Greyfrut_Kabugu_Receli-Q.jpg;images/product/Baktat-Greyfrut_Kabugu_Receli-Z.jpg;Preserves & Honey (Receller & Ballar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Preserves & Honey (Receller & Ballar);New;;;;5.00;0;0;0;2072,2070,2069;
2074;Preserves & Honey: Baktat Strawberry Preserves (Receller & Ballar: Baktat Çilek Receli);Ingredients (Içindekiler): Sugar, Strawberry (45%), glucose, acidulant-citric acid, gelling agent-pectin. (Seker, Çilek-%45, Glikoz, Asitligi Duzenleyici-Sitrik Asit.) <p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): N/A <p>Weight (Agirlik): 14 oz. (400 gram);YC-BT-G177;50;3.59;2.79;images/product/Baktat-Cilek_Receli-T.jpg;images/product/Baktat-Cilek_Receli-Q.jpg;images/product/Baktat-Cilek_Receli-Z.jpg;Preserves & Honey (Receller & Ballar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Preserves & Honey (Receller & Ballar);New;;;;5.00;0;0;0;2073,2070,2072;
2075;Pastes & Spreads: Baktat Roasted Eggplant Paste-10.4oz.(Ezme & Surmeler: Kozlenmis Patlican Ezmesi;Ingredients (Icindekiler): Eggplants, onion, olive oil, garlic, salt, spices. (Kozlenmis Patlican, Sogan, Zeytin Yagi, Tuz, Sarimsak, Baharatlar.)<p>Weight (Agirlik): 10.41 oz. (295 gram);YC-BTE-10P;50;4.69;3.99;images/product/Baktat_Grilled_Eggplants-T.jpg;images/product/Baktat_Grilled_Eggplants-Q.jpg;images/product/Baktat_Grilled_Eggplants-Z.jpg;Pastes & Spreads (Ezme & Surmeler);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Pastes & Spreads (Ezme & Surmeler);New;;;;6.00;0;0;0;244,234,545;
